-2	0
-1.8586	0
-1.7172	0
-1.5758	0
-1.4343	0
-1.2929	0
-1.1515	0
-1.0101	0
-0.86869	0
-0.72727	0
-0.58586	0
-0.44444	0
-0.30303	0
-0.16162	0
-0.020202	0
0.12121	0
0.26263	0
0.40404	0
0.54545	0
0.68687	0
0.82828	0
0.9697	0
1.1111	0
1.2525	0
1.3939	0
1.5354	0
1.6768	0
1.8182	0
1.9596	0
2.101	0
2.2424	0
2.3838	0
2.5253	0
2.6667	0
2.8081	0.0051419
2.9495	0.040495
3.0909	0.075849
3.2323	0.1112
3.3737	0.14656
3.5152	0.18191
3.6566	0.21726
3.798	0.25262
3.9394	0.28797
4.0808	0.32332
4.2222	0.35868
4.3636	0.39403
4.5051	0.42938
4.6465	0.46474
4.7879	0.50009
4.9293	0.53544
5.0707	0.5708
5.2121	0.60615
5.3535	0.64151
5.4949	0.67686
5.6364	0.71221
5.7778	0.74757
5.9192	0.78292
6.0606	0.81827
6.202	0.85363
6.3434	0.88898
6.4848	0.92433
6.6263	0.95969
6.7677	0.99504
6.9091	1
7.0505	1
7.1919	1
7.3333	1
7.4747	1
7.6162	1
7.7576	1
7.899	1
8.0404	1
8.1818	1
8.3232	1
8.4646	1
8.6061	1
8.7475	1
8.8889	0.97466
9.0303	0.9393
9.1717	0.90395
9.3131	0.8686
9.4545	0.83324
9.596	0.79789
9.7374	0.76253
9.8788	0.72718
10.02	0.69183
10.162	0.65647
10.303	0.62112
10.444	0.58577
10.586	0.55041
10.727	0.51506
10.869	0.47971
11.01	0.44435
11.152	0.409
11.293	0.37365
11.434	0.33829
11.576	0.30294
11.717	0.26759
11.859	0.23223
12	0.19688
