1	33.37
2	33.37
3	33.31
4	33.31
5	33.37
6	33.37
7	33.37
8	33.37
9	33.31
10	33.31
11	33.37
12	33.37
13	33.37
14	33.37
15	33.37
16	33.37
17	33.43
18	33.43
19	33.43
20	33.43
21	33.43
22	33.5
23	33.5
24	33.5
25	33.56
26	33.56
27	33.62
28	33.68
29	33.68
30	33.75
31	33.75
32	33.81
33	33.87
34	33.93
35	33.93
36	34
37	34.06
38	34.12
39	34.18
40	34.25
41	34.31
42	34.37
43	34.43
44	34.5
45	34.56
46	34.62
47	34.68
48	34.75
49	34.81
50	34.93
51	35
52	35.06
53	35.12
54	35.18
55	35.25
56	35.37
57	35.43
58	35.5
59	35.56
60	35.56
61	35.68
62	35.68
63	35.75
64	35.81
65	35.93
66	36
67	36.06
68	36.06
69	36.12
70	36.18
71	36.25
72	36.31
73	36.37
74	36.43
75	36.5
76	36.62
77	36.62
78	36.68
79	36.81
80	36.87
81	36.87
82	36.93
83	37
84	37.06
85	37.12
86	37.12
87	37.18
88	37.18
89	37.25
90	37.31
91	37.31
92	37.37
93	37.43
94	37.43
95	37.56
96	37.56
97	37.62
98	37.68
99	37.75
100	37.81
101	37.81
102	37.93
103	38
104	38
105	38.06
106	38.12
107	38.18
108	38.18
109	38.25
110	38.25
111	38.25
112	38.25
113	38.25
114	38.31
115	38.31
116	38.37
117	38.37
118	38.43
119	38.43
120	38.43
121	38.5
122	38.5
123	38.56
124	38.56
125	38.62
126	38.62
127	38.62
128	38.62
129	38.68
130	38.68
131	38.68
132	38.75
133	38.75
134	38.75
135	38.81
136	38.81
137	38.81
138	38.87
139	38.87
140	38.87
141	38.93
142	38.87
143	38.87
144	38.93
145	38.93
146	38.93
147	38.93
148	39
149	39
150	39
151	39
152	39
153	39
154	39.06
155	39.06
156	39.06
157	39.06
158	39.06
159	39.12
160	39.12
161	39.12
162	39.12
163	39.18
164	39.18
165	39.18
166	39.18
167	39.18
168	39.18
169	39.25
170	39.25
171	39.31
172	39.31
173	39.37
174	39.37
175	39.37
176	39.37
177	39.43
178	39.43
179	39.43
180	39.43
181	39.5
182	39.5
183	39.56
184	39.56
185	39.56
186	39.56
187	39.56
188	39.56
189	39.56
190	39.56
191	39.56
192	39.56
193	39.56
194	39.56
195	39.56
196	39.56
197	39.56
198	39.56
199	39.56
200	39.56
201	39.56
202	39.56
203	39.56
204	39.56
205	39.56
206	39.56
207	39.56
208	39.56
209	39.56
210	39.56
211	39.56
212	39.62
213	39.62
214	39.62
215	39.62
216	39.68
217	39.68
218	39.68
219	39.68
220	39.68
221	39.68
222	39.75
223	39.75
224	39.75
225	39.75
226	39.81
227	39.81
228	39.81
229	39.81
230	39.81
231	39.81
232	39.81
233	39.81
234	39.81
235	39.81
236	39.81
237	39.81
238	39.81
239	39.81
240	39.81
241	39.81
242	39.81
243	39.81
244	39.81
245	39.81
246	39.81
247	39.81
248	39.81
249	39.81
250	39.81
251	39.81
252	39.81
253	39.81
254	39.81
255	39.81
256	39.87
257	39.87
258	39.87
259	39.87
260	39.87
261	39.87
262	39.93
263	39.93
264	39.93
265	40
266	40
267	40.06
268	40.12
269	40.18
270	40.18
271	40.25
272	40.25
273	40.31
274	40.31
275	40.37
276	40.37
277	40.43
278	40.5
279	40.56
280	40.62
281	40.62
282	40.75
283	40.75
284	40.81
285	40.87
286	40.93
287	41
288	41.06
289	41.12
290	41.18
291	41.18
292	41.25
293	41.31
294	41.31
295	41.37
296	41.37
297	41.43
298	41.43
299	41.5
300	41.5
301	41.56
302	41.56
303	41.62
304	41.68
305	41.62
306	41.68
307	41.68
308	41.75
309	41.75
310	41.75
311	41.81
312	41.81
313	41.81
314	41.87
315	41.87
316	41.87
317	41.87
318	41.87
319	41.93
320	41.93
321	41.93
322	42
323	42.06
324	42.06
325	42.06
326	42.12
327	42.12
328	42.18
329	42.18
330	42.18
331	42.18
332	42.18
333	42.18
334	42.18
335	42.25
336	42.25
337	42.31
338	42.31
339	42.31
340	42.31
341	42.31
342	42.31
343	42.31
344	42.31
345	42.31
346	42.25
347	42.25
348	42.25
349	42.25
350	42.25
351	42.25
352	42.18
353	42.18
354	42.18
355	42.18
356	42.18
357	42.12
358	42.12
359	42.06
360	42.06
361	42.06
362	42.06
363	42
364	42
365	42
366	42
367	41.93
368	41.93
369	41.93
370	41.87
371	41.87
372	41.87
373	41.87
374	41.81
375	41.81
376	41.81
377	41.81
378	41.75
379	41.75
380	41.75
381	41.75
382	41.75
383	41.75
384	41.68
385	41.68
386	41.68
387	41.68
388	41.68
389	41.68
390	41.68
391	41.68
392	41.68
393	41.68
394	41.62
395	41.62
396	41.62
397	41.62
398	41.62
399	41.62
400	41.68
401	41.68
402	41.68
403	41.68
404	41.62
405	41.62
406	41.56
407	41.56
408	41.56
409	41.56
410	41.5
411	41.56
412	41.56
413	41.62
414	41.56
415	41.56
416	41.56
417	41.62
418	41.56
419	41.56
420	41.56
421	41.5
422	41.5
423	41.5
424	41.5
425	41.43
426	41.43
427	41.37
428	41.43
429	41.37
430	41.37
431	41.37
432	41.37
433	41.31
434	41.31
435	41.31
436	41.31
437	41.31
438	41.31
439	41.25
440	41.25
441	41.25
442	41.25
443	41.25
444	41.18
445	41.18
446	41.18
447	41.18
448	41.18
449	41.18
450	41.18
451	41.18
452	41.18
453	41.18
454	41.18
455	41.12
456	41.18
457	41.18
458	41.12
459	41.12
460	41.12
461	41.12
462	41.12
463	41.12
464	41.12
465	41.06
466	41.06
467	41.06
468	41
469	41
470	41
471	41
472	41
473	41
474	41
475	40.93
476	40.93
477	40.93
478	40.93
479	40.93
480	40.93
481	40.93
482	40.93
483	40.87
484	40.87
485	40.81
486	40.81
487	40.81
488	40.81
489	40.81
490	40.75
491	40.75
492	40.75
493	40.75
494	40.75
495	40.75
496	40.75
497	40.75
498	40.81
499	40.81
500	40.81
501	40.87
502	40.87
503	40.87
504	40.87
505	40.87
506	40.87
507	40.87
508	40.87
509	40.81
510	40.81
511	40.81
512	40.81
513	40.81
514	40.81
515	40.75
516	40.75
517	40.75
518	40.75
519	40.75
520	40.75
521	40.75
522	40.75
523	40.75
524	40.75
525	40.81
526	40.81
527	40.75
528	40.75
529	40.75
530	40.75
531	40.75
532	40.75
533	40.68
534	40.68
535	40.68
536	40.62
537	40.62
538	40.68
539	40.68
540	40.68
541	40.68
542	40.68
543	40.68
544	40.68
545	40.68
546	40.62
547	40.62
548	40.62
549	40.62
550	40.62
551	40.68
552	40.68
553	40.68
554	40.68
555	40.68
556	40.68
557	40.68
558	40.68
559	40.68
560	40.68
561	40.68
562	40.68
563	40.68
564	40.68
565	40.62
566	40.62
567	40.62
568	40.56
569	40.56
570	40.56
571	40.5
572	40.5
573	40.5
574	40.5
575	40.5
576	40.5
577	40.5
578	40.43
579	40.5
580	40.43
581	40.5
582	40.5
583	40.56
584	40.56
585	40.56
586	40.62
587	40.62
588	40.68
589	40.68
590	40.68
591	40.68
592	40.68
593	40.68
594	40.68
595	40.68
596	40.75
597	40.75
598	40.75
599	40.75
600	40.75
601	40.75
602	40.75
603	40.75
604	40.75
605	40.68
606	40.68
607	40.62
608	40.68
609	40.62
610	40.62
611	40.62
612	40.62
613	40.56
614	40.56
615	40.56
616	40.5
617	40.43
618	40.43
619	40.37
620	40.31
621	40.25
622	40.18
623	40.18
624	40.12
625	40.06
626	40
627	40
628	39.93
629	39.87
630	39.81
631	39.81
632	39.75
633	39.68
634	39.68
635	39.62
636	39.56
637	39.5
638	39.43
639	39.43
640	39.37
641	39.37
642	39.31
643	39.31
644	39.31
645	39.25
646	39.25
647	39.18
648	39.18
649	39.18
650	39.12
651	39.12
652	39.12
653	39.06
654	39.06
655	39.06
656	39
657	39
658	39
659	39
660	39
661	39
662	38.93
663	38.93
664	38.93
665	38.93
666	38.93
667	38.93
668	38.87
669	38.87
670	38.87
671	38.81
672	38.87
673	38.87
674	38.87
675	38.81
676	38.81
677	38.81
678	38.75
679	38.75
680	38.68
681	38.68
682	38.68
683	38.62
684	38.62
685	38.62
686	38.62
687	38.68
688	38.68
689	38.68
690	38.75
691	38.75
692	38.75
693	38.75
694	38.75
695	38.75
696	38.81
697	38.75
698	38.75
699	38.75
700	38.75
701	38.75
702	38.75
703	38.81
704	38.75
705	38.81
706	38.81
707	38.75
708	38.75
709	38.75
710	38.75
711	38.75
712	38.75
713	38.75
714	38.68
715	38.75
716	38.75
717	38.75
718	38.75
719	38.75
720	38.75
721	38.75
722	38.75
723	38.75
724	38.75
725	38.75
