1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	-0.40903
56	-0.69594
57	-0.77255
58	-0.78012
59	-0.7424
60	-0.69106
61	-0.63779
62	-0.58992
63	-0.5499
64	-0.51818
65	-0.49402
66	-0.47621
67	-0.46345
68	-0.45453
69	-0.44842
70	-0.44428
71	-0.44147
72	-0.43951
73	-0.43805
74	-0.43687
75	-0.43581
76	-0.43476
77	-0.43368
78	-0.43254
79	-0.43133
80	-0.43005
81	-0.42872
82	-0.42733
83	-0.42592
84	-0.42448
85	-0.42303
86	-0.42158
87	-0.42014
88	-0.41871
89	-0.41731
90	-0.41592
91	-0.41457
92	-0.41324
93	-0.41194
94	-0.41068
95	-0.40945
96	-0.40825
97	-0.40708
98	-0.40595
99	-0.40485
100	-0.40378
101	-0.40275
102	-0.40175
103	-0.40078
104	-0.39984
105	-0.39893
106	-0.39805
107	-0.3972
108	-0.39638
109	-0.39559
110	-0.39483
111	-0.39409
112	-0.39338
113	-0.39269
114	-0.39203
115	-0.3914
116	-0.39078
117	-0.39019
118	-0.38963
119	-0.38908
120	-0.38856
121	-0.38805
122	-0.38757
123	-0.38711
124	-0.38666
125	-0.38623
126	-0.38582
127	-0.38543
128	-0.38505
129	-0.38469
130	-0.38435
131	-0.38401
132	-0.3837
133	-0.3834
134	-0.38311
135	-0.38283
136	-0.38257
137	-0.38231
138	-0.38207
139	-0.38184
140	-0.38162
141	-0.38142
142	-0.38122
143	-0.38103
144	-0.38085
145	-0.38068
146	-0.38051
147	-0.38036
148	-0.38021
149	-0.38007
150	-0.37994
151	-0.37981
152	-0.37969
153	-0.37958
154	-0.37947
155	-0.37937
156	-0.37927
157	-0.37918
158	-0.37909
159	-0.37901
160	-0.37894
161	-0.37886
162	-0.37879
163	-0.37873
164	-0.37867
165	-0.37861
166	-0.050224
167	0.059883
168	0.15731
