1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	1
56	0.6162
57	0.45096
58	0.37474
59	0.33656
60	0.31573
61	0.30348
62	0.29581
63	0.29078
64	0.28731
65	0.28482
66	0.28292
67	0.28139
68	0.28008
69	0.2789
70	0.27779
71	0.27673
72	0.27568
73	0.27464
74	0.27361
75	0.27258
76	0.27154
77	0.27052
78	0.26949
79	0.26847
80	0.26746
81	0.26646
82	0.26546
83	0.26448
84	0.26351
85	0.26255
86	0.26161
87	0.26067
88	0.25976
89	0.25885
90	0.25796
91	0.25709
92	0.25622
93	0.25538
94	0.25455
95	0.25373
96	0.25293
97	0.25214
98	0.25137
99	0.25061
100	0.24987
101	0.24914
102	0.24843
103	0.24773
104	0.24704
105	0.24637
106	0.24572
107	0.24507
108	0.24444
109	0.24382
110	0.24322
111	0.24263
112	0.24205
113	0.24149
114	0.24093
115	0.24039
116	0.23986
117	0.23935
118	0.23884
119	0.23835
120	0.23786
121	0.23739
122	0.23693
123	0.23648
124	0.23604
125	0.23561
126	0.23519
127	0.23478
128	0.23438
129	0.23398
130	0.2336
131	0.23323
132	0.23286
133	0.23251
134	0.23216
135	0.23182
136	0.23148
137	0.23116
138	0.23084
139	0.23053
140	0.23023
141	0.22994
142	0.22965
143	0.22937
144	0.22909
145	0.22882
146	0.22856
147	0.2283
148	0.22805
149	0.22781
150	0.22757
151	0.22734
152	0.22711
153	0.22689
154	0.22667
155	0.22646
156	0.22625
157	0.22605
158	0.22585
159	0.22566
160	0.22547
161	0.22528
162	0.2251
163	0.22492
164	0.22475
165	0.22458
166	0.22442
167	0.21427
168	0.21318
169	0.21519
170	0.21809
171	0.22108
172	0.22391
173	0.22652
174	0.22893
175	0.23117
176	0.23327
177	0.23527
178	0.23719
179	0.23904
180	0.24085
181	0.24261
182	0.24435
183	0.24606
184	0.24774
