1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	-0.14574
167	-0.10213
168	-0.037988
169	-0.0093906
170	-0.010565
171	-0.011052
172	-0.0064067
173	-0.0091706
174	-0.019927
175	-0.029548
176	-0.032872
177	-0.032014
178	-0.071299
179	-0.11588
180	-0.11759
181	-0.08311
182	-0.047376
183	-0.026686
184	-0.016406
185	-0.013248
186	-0.019423
187	-0.034244
188	-0.050654
189	-0.061376
190	-0.076057
191	-0.10323
192	-0.12865
193	-0.13079
194	-0.10692
195	-0.072483
196	-0.042867
197	-0.024818
198	-0.019963
199	-0.028178
200	-0.046631
201	-0.06867
202	-0.089682
203	-0.11114
204	-0.13343
205	-0.14859
206	-0.14587
207	-0.12303
208	-0.088708
209	-0.055601
210	-0.033471
211	-0.026982
212	-0.036365
213	-0.058077
214	-0.086172
215	-0.11523
216	-0.1418
217	-0.16219
218	-0.17055
219	-0.16165
220	-0.13566
221	-0.099746
222	-0.064874
